V1,climate_change_affects,samp,samp2,bootstrap
8343,Yes,"","",""
8344,Yes,"","",""
8345,Yes,"","",""
8346,Yes,"","",""
8347,Yes,"","",""
8348,Yes,"","",""
8349,Yes,"","",""
8350,Yes,"","",""
8351,Yes,"","",""
8352,Yes,"","",""
8353,Yes,"","",""
8354,Yes,"","",""
8355,Yes,"","",""
8356,Yes,"","",""
8357,Yes,"","",""
8358,Yes,"","",""
8359,Yes,"","",""
8360,Yes,"","",""
8361,Yes,"","",""
8362,Yes,"","",""
8363,Yes,"","",""
8364,Yes,"","",""
8365,Yes,"","",""
8366,Yes,"","",""
8367,Yes,"","",""
8368,Yes,"","",""
8369,Yes,"","",""
8370,Yes,"","",""
8371,Yes,"","",""
8372,Yes,"","",""
8373,Yes,"","",""
8374,Yes,"","",""
8375,Yes,"","",""
8376,Yes,"","",""
8377,Yes,"","",""
8378,Yes,"","",""
8379,Yes,"","",""
8380,Yes,"","",""
8381,Yes,"","",""
8382,Yes,"","",""
8383,Yes,"","",""
8384,Yes,"","",""
8385,Yes,"","",""
8386,Yes,"","",""
8387,Yes,"","",""
8388,Yes,"","",""
8389,Yes,"","",""
8390,Yes,"","",""
8391,Yes,"","",""
8392,Yes,"","",""
8393,Yes,"","",""
8394,Yes,"","",""
8395,Yes,"","",""
8396,Yes,"","",""
8397,Yes,"","",""
8398,Yes,"","",""
8399,Yes,"","",""
8400,Yes,"","",""
8401,Yes,"","",""
8402,Yes,"","",""
8403,Yes,"","",""
8404,Yes,"","",""
8405,Yes,"","",""
8406,Yes,"","",""
8407,Yes,"","",""
8408,Yes,"","",""
8409,Yes,"","",""
8410,Yes,"","",""
8411,Yes,"","",""
8412,Yes,"","",""
8413,Yes,"","",""
8414,Yes,"","",""
8415,Yes,"","",""
8416,Yes,"","",""
8417,Yes,"","",""
8418,Yes,"","",""
8419,Yes,"","",""
8420,Yes,"","",""
8421,Yes,"","",""
8422,Yes,"","",""
8423,Yes,"","",""
8424,Yes,"","",""
8425,Yes,"","",""
8426,Yes,"","",""
8427,Yes,"","",""
8428,Yes,"","",""
8429,Yes,"","",""
8430,Yes,"","",""
8431,Yes,"","",""
8432,Yes,"","",""
8433,Yes,"","",""
8434,Yes,"","",""
8435,Yes,"","",""
8436,Yes,"","",""
8437,Yes,"","",""
8438,Yes,"","",""
8439,Yes,"","",""
8440,Yes,"","",""
8441,Yes,"","",""
8442,Yes,"","",""
8443,Yes,"","",""
8444,Yes,"","",""
8445,Yes,"","",""
8446,Yes,"","",""
8447,Yes,"","",""
8448,Yes,"","",""
8449,Yes,"","",""
8450,Yes,"","",""
8451,Yes,"","",""
8452,Yes,"","",""
8453,Yes,"","",""
8454,Yes,"","",""
8455,Yes,"","",""
8456,Yes,"","",""
8457,Yes,"","",""
8458,Yes,"","",""
8459,Yes,"","",""
8460,Yes,"","",""
8461,Yes,"","",""
8462,Yes,"","",""
8463,Yes,"","",""
8464,Yes,"","",""
8465,Yes,"","",""
8466,Yes,"","",""
8467,Yes,"","",""
8468,Yes,"","",""
8469,Yes,"","",""
8470,Yes,"","",""
8471,Yes,"","",""
8472,Yes,"","",""
8473,Yes,"","",""
8474,Yes,"","",""
8475,Yes,"","",""
8476,Yes,"","",""
8477,Yes,"","",""
8478,Yes,"","",""
8479,Yes,"","",""
8480,Yes,"","",""
8481,Yes,"","",""
8482,Yes,"","",""
8483,Yes,"","",""
8484,Yes,"","",""
8485,Yes,"","",""
8486,Yes,"","",""
8487,Yes,"","",""
8488,Yes,"","",""
8489,Yes,"","",""
8490,Yes,"","",""
8491,Yes,"","",""
8492,Yes,"","",""
8493,Yes,"","",""
8494,Yes,"","",""
8495,Yes,"","",""
8496,Yes,"","",""
8497,Yes,"","",""
8498,Yes,"","",""
8499,Yes,"","",""
8500,Yes,"","",""
8501,Yes,"","",""
8502,Yes,"","",""
8503,Yes,"","",""
8504,Yes,"","",""
8505,Yes,"","",""
8506,Yes,"","",""
8507,Yes,"","",""
8508,Yes,"","",""
8509,Yes,"","",""
8510,Yes,"","",""
8511,Yes,"","",""
8512,Yes,"","",""
8513,Yes,"","",""
8514,Yes,"","",""
8515,Yes,"","",""
8516,Yes,"","",""
8517,Yes,"","",""
8518,Yes,"","",""
8519,Yes,"","",""
8520,Yes,"","",""
8521,Yes,"","",""
8522,Yes,"","",""
8523,Yes,"","",""
8524,Yes,"","",""
8525,Yes,"","",""
8526,Yes,"","",""
8527,Yes,"","",""
8528,Yes,"","",""
8529,Yes,"","",""
8530,Yes,"","",""
8531,Yes,"","",""
8532,Yes,"","",""
8533,Yes,"","",""
8534,Yes,"","",""
8535,Yes,"","",""
8536,Yes,"","",""
8537,Yes,"","",""
8538,Yes,"","",""
8539,Yes,"","",""
8540,Yes,"","",""
8541,Yes,"","",""
8542,Yes,"","",""
8543,Yes,"","",""
8544,Yes,"","",""
8545,Yes,"","",""
8546,Yes,"","",""
8547,Yes,"","",""
8548,Yes,"","",""
8549,Yes,"","",""
8550,Yes,"","",""
8551,Yes,"","",""
8552,Yes,"","",""
8553,Yes,"","",""
8554,Yes,"","",""
8555,Yes,"","",""
8556,Yes,"","",""
8557,Yes,"","",""
8558,Yes,"","",""
8559,Yes,"","",""
8560,Yes,"","",""
8561,Yes,"","",""
8562,Yes,"","",""
8563,Yes,"","",""
8564,Yes,"","",""
8565,Yes,"","",""
8566,Yes,"","",""
8567,Yes,"","",""
8568,Yes,"","",""
8569,Yes,"","",""
8570,Yes,"","",""
8571,Yes,"","",""
8572,Yes,"","",""
8573,Yes,"","",""
8574,Yes,"","",""
8575,Yes,"","",""
8576,Yes,"","",""
8577,Yes,"","",""
8578,Yes,"","",""
8579,Yes,"","",""
8580,Yes,"","",""
8581,Yes,"","",""
8582,Yes,"","",""
8583,Yes,"","",""
8584,Yes,"","",""
8585,Yes,"","",""
8586,Yes,"","",""
8587,Yes,"","",""
8588,Yes,"","",""
8589,Yes,"","",""
8590,Yes,"","",""
8591,Yes,"","",""
8592,Yes,"","",""
8593,Yes,"","",""
8594,Yes,"","",""
8595,Yes,"","",""
8596,Yes,"","",""
8597,Yes,"","",""
8598,Yes,"","",""
8599,Yes,"","",""
8600,Yes,"","",""
8601,Yes,"","",""
8602,Yes,"","",""
8603,Yes,"","",""
8604,Yes,"","",""
8605,Yes,"","",""
8606,Yes,"","",""
8607,Yes,"","",""
8608,Yes,"","",""
8609,Yes,"","",""
8610,Yes,"","",""
8611,Yes,"","",""
8612,Yes,"","",""
8613,Yes,"","",""
8614,Yes,"","",""
8615,Yes,"","",""
8616,Yes,"","",""
8617,Yes,"","",""
8618,Yes,"","",""
8619,Yes,"","",""
8620,Yes,"","",""
8621,Yes,"","",""
8622,Yes,"","",""
8623,Yes,"","",""
8624,Yes,"","",""
8625,Yes,"","",""
8626,Yes,"","",""
8627,Yes,"","",""
8628,Yes,"","",""
8629,Yes,"","",""
8630,Yes,"","",""
8631,Yes,"","",""
8632,Yes,"","",""
8633,Yes,"","",""
8634,Yes,"","",""
8635,Yes,"","",""
8636,Yes,"","",""
8637,Yes,"","",""
8638,Yes,"","",""
8639,Yes,"","",""
8640,Yes,"","",""
8641,Yes,"","",""
8642,Yes,"","",""
8643,Yes,"","",""
8644,Yes,"","",""
8645,Yes,"","",""
8646,Yes,"","",""
8647,Yes,"","",""
8648,Yes,"","",""
8649,Yes,"","",""
8650,Yes,"","",""
8651,Yes,"","",""
8652,Yes,"","",""
8653,Yes,"","",""
8654,Yes,"","",""
8655,Yes,"","",""
8656,Yes,"","",""
8657,Yes,"","",""
8658,Yes,"","",""
8659,Yes,"","",""
8660,Yes,"","",""
8661,Yes,"","",""
8662,Yes,"","",""
8663,Yes,"","",""
8664,Yes,"","",""
8665,Yes,"","",""
8666,Yes,"","",""
8667,Yes,"","",""
8668,Yes,"","",""
8669,Yes,"","",""
8670,Yes,"","",""
8671,Yes,"","",""
8672,Yes,"","",""
8673,Yes,"","",""
8674,Yes,"","",""
8675,Yes,"","",""
8676,Yes,"","",""
8677,Yes,"","",""
8678,Yes,"","",""
8679,Yes,"","",""
8680,Yes,"","",""
8681,Yes,"","",""
8682,Yes,"","",""
8683,Yes,"","",""
8684,Yes,"","",""
8685,Yes,"","",""
8686,Yes,"","",""
8687,Yes,"","",""
8688,Yes,"","",""
8689,Yes,"","",""
8690,Yes,"","",""
8691,Yes,"","",""
8692,Yes,"","",""
8693,Yes,"","",""
8694,Yes,"","",""
8695,Yes,"","",""
8696,Yes,"","",""
8697,Yes,"","",""
8698,Yes,"","",""
8699,Yes,"","",""
8700,Yes,"","",""
8701,Yes,"","",""
8702,Yes,"","",""
8703,Yes,"","",""
8704,Yes,"","",""
8705,Yes,"","",""
8706,Yes,"","",""
8707,Yes,"","",""
8708,Yes,"","",""
8709,Yes,"","",""
8710,Yes,"","",""
8711,Yes,"","",""
8712,Yes,"","",""
8713,Yes,"","",""
8714,Yes,"","",""
8715,Yes,"","",""
8716,Yes,"","",""
8717,Yes,"","",""
8718,Yes,"","",""
8719,Yes,"","",""
8720,Yes,"","",""
8721,Yes,"","",""
8722,Yes,"","",""
8723,Yes,"","",""
8724,Yes,"","",""
8725,Yes,"","",""
8726,Yes,"","",""
8727,Yes,"","",""
8728,Yes,"","",""
8729,Yes,"","",""
8730,Yes,"","",""
8731,Yes,"","",""
8732,Yes,"","",""
8733,Yes,"","",""
8734,Yes,"","",""
8735,Yes,"","",""
8736,Yes,"","",""
8737,Yes,"","",""
8738,Yes,"","",""
8739,Yes,"","",""
8740,Yes,"","",""
8741,Yes,"","",""
8742,Yes,"","",""
8743,Yes,"","",""
8744,Yes,"","",""
8745,Yes,"","",""
8746,Yes,"","",""
8747,Yes,"","",""
8748,Yes,"","",""
8749,Yes,"","",""
8750,Yes,"","",""
8751,Yes,"","",""
8752,Yes,"","",""
8753,Yes,"","",""
8754,Yes,"","",""
8755,Yes,"","",""
8756,Yes,"","",""
8757,Yes,"","",""
8758,Yes,"","",""
8759,Yes,"","",""
8760,Yes,"","",""
8761,Yes,"","",""
8762,Yes,"","",""
8763,Yes,"","",""
8764,Yes,"","",""
8765,Yes,"","",""
8766,Yes,"","",""
8767,Yes,"","",""
8768,Yes,"","",""
8769,Yes,"","",""
8770,Yes,"","",""
8771,Yes,"","",""
8772,Yes,"","",""
8773,Yes,"","",""
8774,Yes,"","",""
8775,Yes,"","",""
8776,Yes,"","",""
8777,Yes,"","",""
8778,Yes,"","",""
8779,Yes,"","",""
8780,Yes,"","",""
8781,Yes,"","",""
8782,Yes,"","",""
8783,Yes,"","",""
8784,Yes,"","",""
8785,Yes,"","",""
8786,Yes,"","",""
8787,Yes,"","",""
8788,Yes,"","",""
8789,Yes,"","",""
8790,Yes,"","",""
8791,Yes,"","",""
8792,Yes,"","",""
8793,Yes,"","",""
8794,Yes,"","",""
8795,Yes,"","",""
8796,Yes,"","",""
8797,Yes,"","",""
8798,Yes,"","",""
8799,Yes,"","",""
8800,Yes,"","",""
8801,Yes,"","",""
8802,Yes,"","",""
8803,Yes,"","",""
8804,Yes,"","",""
8805,Yes,"","",""
8806,Yes,"","",""
8807,Yes,"","",""
8808,Yes,"","",""
8809,Yes,"","",""
8810,Yes,"","",""
8811,Yes,"","",""
8812,Yes,"","",""
8813,Yes,"","",""
8814,Yes,"","",""
8815,Yes,"","",""
8816,Yes,"","",""
8817,Yes,"","",""
8818,Yes,"","",""
8819,Yes,"","",""
8820,Yes,"","",""
8821,Yes,"","",""
8822,Yes,"","",""
8823,Yes,"","",""
8824,Yes,"","",""
8825,Yes,"","",""
8826,Yes,"","",""
8827,Yes,"","",""
8828,Yes,"","",""
8829,Yes,"","",""
8830,Yes,"","",""
8831,Yes,"","",""
8832,Yes,"","",""
8833,Yes,"","",""
8834,Yes,"","",""
8835,Yes,"","",""
8836,Yes,"","",""
8837,Yes,"","",""
8838,Yes,"","",""
8839,Yes,"","",""
8840,Yes,"","",""
8841,Yes,"","",""
8842,Yes,"","",""
8843,Yes,"","",""
8844,Yes,"","",""
8845,Yes,"","",""
8846,Yes,"","",""
8847,Yes,"","",""
8848,Yes,"","",""
8849,Yes,"","",""
8850,Yes,"","",""
8851,Yes,"","",""
8852,Yes,"","",""
8853,Yes,"","",""
8854,Yes,"","",""
8855,Yes,"","",""
8856,Yes,"","",""
8857,Yes,"","",""
8858,Yes,"","",""
8859,Yes,"","",""
8860,Yes,"","",""
8861,Yes,"","",""
8862,Yes,"","",""
8863,Yes,"","",""
8864,Yes,"","",""
8865,Yes,"","",""
8866,Yes,"","",""
8867,Yes,"","",""
8868,Yes,"","",""
8869,Yes,"","",""
8870,Yes,"","",""
8871,Yes,"","",""
8872,Yes,"","",""
8873,Yes,"","",""
8874,Yes,"","",""
8875,Yes,"","",""
8876,Yes,"","",""
8877,Yes,"","",""
8878,Yes,"","",""
8879,Yes,"","",""
8880,Yes,"","",""
8881,Yes,"","",""
8882,Yes,"","",""
8883,Yes,"","",""
8884,Yes,"","",""
8885,Yes,"","",""
8886,Yes,"","",""
8887,Yes,"","",""
8888,Yes,"","",""
8889,Yes,"","",""
8890,Yes,"","",""
8891,Yes,"","",""
8892,Yes,"","",""
8893,Yes,"","",""
8894,Yes,"","",""
8895,Yes,"","",""
8896,Yes,"","",""
8897,Yes,"","",""
8898,Yes,"","",""
8899,Yes,"","",""
8900,Yes,"","",""
8901,Yes,"","",""
8902,Yes,"","",""
8903,Yes,"","",""
8904,Yes,"","",""
8905,Yes,"","",""
8906,Yes,"","",""
8907,Yes,"","",""
8908,Yes,"","",""
8909,Yes,"","",""
8910,Yes,"","",""
8911,Yes,"","",""
8912,Yes,"","",""
8913,Yes,"","",""
8914,Yes,"","",""
8915,Yes,"","",""
8916,Yes,"","",""
8917,Yes,"","",""
8918,Yes,"","",""
8919,Yes,"","",""
8920,Yes,"","",""
8921,Yes,"","",""
8922,Yes,"","",""
8923,Yes,"","",""
8924,Yes,"","",""
8925,Yes,"","",""
8926,Yes,"","",""
8927,Yes,"","",""
8928,Yes,"","",""
8929,Yes,"","",""
8930,Yes,"","",""
8931,Yes,"","",""
8932,Yes,"","",""
8933,Yes,"","",""
8934,Yes,"","",""
8935,Yes,"","",""
8936,Yes,"","",""
8937,Yes,"","",""
8938,Yes,"","",""
8939,Yes,"","",""
8940,Yes,"","",""
8941,Yes,"","",""
8942,Yes,"","",""
8943,Yes,"","",""
8944,Yes,"","",""
8945,Yes,"","",""
8946,Yes,"","",""
8947,Yes,"","",""
8948,Yes,"","",""
8949,Yes,"","",""
8950,Yes,"","",""
8951,Yes,"","",""
8952,Yes,"","",""
8953,Yes,"","",""
8954,Yes,"","",""
8955,Yes,"","",""
8956,Yes,"","",""
8957,Yes,"","",""
8958,Yes,"","",""
8959,Yes,"","",""
8960,Yes,"","",""
8961,Yes,"","",""
8962,Yes,"","",""
8963,Yes,"","",""
8964,Yes,"","",""
8965,Yes,"","",""
8966,Yes,"","",""
8967,Yes,"","",""
8968,Yes,"","",""
8969,Yes,"","",""
8970,Yes,"","",""
8971,Yes,"","",""
8972,Yes,"","",""
8973,Yes,"","",""
8974,Yes,"","",""
8975,Yes,"","",""
8976,Yes,"","",""
8977,Yes,"","",""
8978,Yes,"","",""
8979,Yes,"","",""
8980,Yes,"","",""
8981,Yes,"","",""
8982,Yes,"","",""
8983,Yes,"","",""
8984,Yes,"","",""
8985,Yes,"","",""
8986,Yes,"","",""
8987,Yes,"","",""
8988,Yes,"","",""
8989,Yes,"","",""
8990,Yes,"","",""
8991,Yes,"","",""
8992,Yes,"","",""
8993,Yes,"","",""
8994,Yes,"","",""
8995,Yes,"","",""
8996,Yes,"","",""
8997,Yes,"","",""
8998,Yes,"","",""
8999,Yes,"","",""
9000,Yes,"","",""
9001,Yes,"","",""
9002,Yes,"","",""
9003,Yes,"","",""
9004,Yes,"","",""
9005,Yes,"","",""
9006,Yes,"","",""
9007,Yes,"","",""
9008,Yes,"","",""
9009,Yes,"","",""
9010,Yes,"","",""
9011,Yes,"","",""
9012,Yes,"","",""
9013,Yes,"","",""
9014,Yes,"","",""
9015,Yes,"","",""
9016,Yes,"","",""
9017,Yes,"","",""
9018,Yes,"","",""
9019,Yes,"","",""
9020,Yes,"","",""
9021,Yes,"","",""
9022,Yes,"","",""
9023,Yes,"","",""
9024,Yes,"","",""
9025,Yes,"","",""
9026,Yes,"","",""
9027,Yes,"","",""
9028,Yes,"","",""
9029,Yes,"","",""
9030,Yes,"","",""
9031,Yes,"","",""
9032,Yes,"","",""
9033,Yes,"","",""
9034,Yes,"","",""
9035,Yes,"","",""
9036,Yes,"","",""
9037,Yes,"","",""
9038,Yes,"","",""
9039,Yes,"","",""
9040,Yes,"","",""
9041,Yes,"","",""
9042,Yes,"","",""
9043,Yes,"","",""
9044,Yes,"","",""
9045,Yes,"","",""
9046,Yes,"","",""
9047,Yes,"","",""
9048,Yes,"","",""
9049,Yes,"","",""
9050,Yes,"","",""
9051,Yes,"","",""
9052,Yes,"","",""
9053,Yes,"","",""
9054,Yes,"","",""
9055,Yes,"","",""
9056,Yes,"","",""
9057,Yes,"","",""
9058,Yes,"","",""
9059,Yes,"","",""
9060,Yes,"","",""
9061,Yes,"","",""
9062,Yes,"","",""
9063,Yes,"","",""
9064,Yes,"","",""
9065,Yes,"","",""
9066,Yes,"","",""
9067,Yes,"","",""
9068,Yes,"","",""
9069,Yes,"","",""
9070,Yes,"","",""
9071,Yes,"","",""
9072,Yes,"","",""
9073,Yes,"","",""
9074,Yes,"","",""
9075,Yes,"","",""
9076,Yes,"","",""
9077,Yes,"","",""
9078,Yes,"","",""
9079,Yes,"","",""
9080,Yes,"","",""
9081,Yes,"","",""
9082,Yes,"","",""
9083,Yes,"","",""
9084,Yes,"","",""
9085,Yes,"","",""
9086,Yes,"","",""
9087,Yes,"","",""
9088,Yes,"","",""
9089,Yes,"","",""
9090,Yes,"","",""
9091,Yes,"","",""
9092,Yes,"","",""
9093,Yes,"","",""
9094,Yes,"","",""
9095,Yes,"","",""
9096,Yes,"","",""
9097,Yes,"","",""
9098,Yes,"","",""
9099,Yes,"","",""
9100,Yes,"","",""
9101,Yes,"","",""
9102,Yes,"","",""
9103,Yes,"","",""
9104,Yes,"","",""
9105,Yes,"","",""
9106,Yes,"","",""
9107,Yes,"","",""
9108,Yes,"","",""
9109,Yes,"","",""
9110,Yes,"","",""
9111,Yes,"","",""
9112,Yes,"","",""
9113,Yes,"","",""
9114,Yes,"","",""
9115,Yes,"","",""
9116,Yes,"","",""
9117,Yes,"","",""
9118,Yes,"","",""
9119,Yes,"","",""
9120,Yes,"","",""
9121,Yes,"","",""
9122,Yes,"","",""
9123,Yes,"","",""
9124,Yes,"","",""
9125,Yes,"","",""
9126,Yes,"","",""
9127,Yes,"","",""
9128,Yes,"","",""
9129,Yes,"","",""
9130,Yes,"","",""
9131,Yes,"","",""
9132,Yes,"","",""
9133,Yes,"","",""
9134,Yes,"","",""
9135,Yes,"","",""
9136,Yes,"","",""
9137,Yes,"","",""
9138,Yes,"","",""
9139,Yes,"","",""
9140,Yes,"","",""
9141,Yes,"","",""
9142,Yes,"","",""
9143,Yes,"","",""
9144,Yes,"","",""
9145,Yes,"","",""
9146,Yes,"","",""
9147,Yes,"","",""
9148,Yes,"","",""
9149,Yes,"","",""
9150,Yes,"","",""
9151,Yes,"","",""
9152,Yes,"","",""
9153,Yes,"","",""
9154,Yes,"","",""
9155,Yes,"","",""
9156,Yes,"","",""
9157,Yes,"","",""
9158,Yes,"","",""
9159,Yes,"","",""
9160,Yes,"","",""
9161,Yes,"","",""
9162,Yes,"","",""
9163,Yes,"","",""
9164,Yes,"","",""
9165,Yes,"","",""
9166,Yes,"","",""
9167,Yes,"","",""
9168,Yes,"","",""
9169,Yes,"","",""
9170,Yes,"","",""
9171,Yes,"","",""
9172,Yes,"","",""
9173,Yes,"","",""
9174,Yes,"","",""
9175,Yes,"","",""
9176,Yes,"","",""
9177,Yes,"","",""
9178,Yes,"","",""
9179,Yes,"","",""
9180,Yes,"","",""
9181,Yes,"","",""
9182,Yes,"","",""
9183,Yes,"","",""
9184,Yes,"","",""
9185,Yes,"","",""
9186,Yes,"","",""
9187,Yes,"","",""
9188,Yes,"","",""
9189,Yes,"","",""
9190,Yes,"","",""
9191,Yes,"","",""
9192,Yes,"","",""
9193,Yes,"","",""
9194,Yes,"","",""
9195,Yes,"","",""
9196,Yes,"","",""
9197,Yes,"","",""
9198,Yes,"","",""
9199,Yes,"","",""
9200,Yes,"","",""
9201,Yes,"","",""
9202,Yes,"","",""
9203,Yes,"","",""
9204,Yes,"","",""
9205,Yes,"","",""
9206,Yes,"","",""
9207,Yes,"","",""
9208,Yes,"","",""
9209,Yes,"","",""
9210,Yes,"","",""
9211,Yes,"","",""
9212,Yes,"","",""
9213,Yes,"","",""
9214,Yes,"","",""
9215,Yes,"","",""
9216,Yes,"","",""
9217,Yes,"","",""
9218,Yes,"","",""
9219,Yes,"","",""
9220,Yes,"","",""
9221,Yes,"","",""
9222,Yes,"","",""
9223,Yes,"","",""
9224,Yes,"","",""
9225,Yes,"","",""
9226,Yes,"","",""
9227,Yes,"","",""
9228,Yes,"","",""
9229,Yes,"","",""
9230,Yes,"","",""
9231,Yes,"","",""
9232,Yes,"","",""
9233,Yes,"","",""
9234,Yes,"","",""
9235,Yes,"","",""
9236,Yes,"","",""
9237,Yes,"","",""
9238,Yes,"","",""
9239,Yes,"","",""
9240,Yes,"","",""
9241,Yes,"","",""
9242,Yes,"","",""
9243,Yes,"","",""
9244,Yes,"","",""
9245,Yes,"","",""
9246,Yes,"","",""
9247,Yes,"","",""
9248,Yes,"","",""
9249,Yes,"","",""
9250,Yes,"","",""
9251,Yes,"","",""
9252,Yes,"","",""
9253,Yes,"","",""
9254,Yes,"","",""
9255,Yes,"","",""
9256,Yes,"","",""
9257,Yes,"","",""
9258,Yes,"","",""
9259,Yes,"","",""
9260,Yes,"","",""
9261,Yes,"","",""
9262,Yes,"","",""
9263,Yes,"","",""
9264,Yes,"","",""
9265,Yes,"","",""
9266,Yes,"","",""
9267,Yes,"","",""
9268,Yes,"","",""
9269,Yes,"","",""
9270,Yes,"","",""
9271,Yes,"","",""
9272,Yes,"","",""
9273,Yes,"","",""
9274,Yes,"","",""
9275,Yes,"","",""
9276,Yes,"","",""
9277,Yes,"","",""
9278,Yes,"","",""
9279,Yes,"","",""
9280,Yes,"","",""
9281,Yes,"","",""
9282,Yes,"","",""
9283,Yes,"","",""
9284,Yes,"","",""
9285,Yes,"","",""
9286,Yes,"","",""
9287,Yes,"","",""
9288,Yes,"","",""
9289,Yes,"","",""
9290,Yes,"","",""
9291,Yes,"","",""
9292,Yes,"","",""
9293,Yes,"","",""
9294,Yes,"","",""
9295,Yes,"","",""
9296,Yes,"","",""
9297,Yes,"","",""
9298,Yes,"","",""
9299,Yes,"","",""
9300,Yes,"","",""
9301,Yes,"","",""
9302,Yes,"","",""
9303,Yes,"","",""
9304,Yes,"","",""
9305,Yes,"","",""
9306,Yes,"","",""
9307,Yes,"","",""
9308,Yes,"","",""
9309,Yes,"","",""
9310,Yes,"","",""
9311,Yes,"","",""
9312,Yes,"","",""
9313,Yes,"","",""
9314,Yes,"","",""
9315,Yes,"","",""
9316,Yes,"","",""
9317,Yes,"","",""
9318,Yes,"","",""
9319,Yes,"","",""
9320,Yes,"","",""
9321,Yes,"","",""
9322,Yes,"","",""
9323,Yes,"","",""
9324,Yes,"","",""
9325,Yes,"","",""
9326,Yes,"","",""
9327,Yes,"","",""
9328,Yes,"","",""
9329,Yes,"","",""
9330,Yes,"","",""
9331,Yes,"","",""
9332,Yes,"","",""
9333,Yes,"","",""
9334,Yes,"","",""
9335,Yes,"","",""
9336,Yes,"","",""
9337,Yes,"","",""
9338,Yes,"","",""
9339,Yes,"","",""
9340,Yes,"","",""
9341,Yes,"","",""
9342,Yes,"","",""
9343,Yes,"","",""
9344,Yes,"","",""
9345,Yes,"","",""
9346,Yes,"","",""
9347,Yes,"","",""
9348,Yes,"","",""
9349,Yes,"","",""
9350,Yes,"","",""
9351,Yes,"","",""
9352,Yes,"","",""
9353,Yes,"","",""
9354,Yes,"","",""
9355,Yes,"","",""
9356,Yes,"","",""
9357,Yes,"","",""
9358,Yes,"","",""
9359,Yes,"","",""
9360,Yes,"","",""
9361,Yes,"","",""
9362,Yes,"","",""
9363,Yes,"","",""
9364,Yes,"","",""
9365,Yes,"","",""
9366,Yes,"","",""
9367,Yes,"","",""
9368,Yes,"","",""
9369,Yes,"","",""
9370,Yes,"","",""
9371,Yes,"","",""
9372,Yes,"","",""
9373,Yes,"","",""
9374,Yes,"","",""
9375,Yes,"","",""
9376,Yes,"","",""
9377,Yes,"","",""
9378,Yes,"","",""
9379,Yes,"","",""
9380,Yes,"","",""
9381,Yes,"","",""
9382,Yes,"","",""
9383,Yes,"","",""
9384,Yes,"","",""
9385,Yes,"","",""
9386,Yes,"","",""
9387,Yes,"","",""
9388,Yes,"","",""
9389,Yes,"","",""
9390,Yes,"","",""
9391,Yes,"","",""
9392,Yes,"","",""
9393,Yes,"","",""
9394,Yes,"","",""
9395,Yes,"","",""
9396,Yes,"","",""
9397,Yes,"","",""
9398,Yes,"","",""
9399,Yes,"","",""
9400,Yes,"","",""
9401,Yes,"","",""
9402,Yes,"","",""
9403,Yes,"","",""
9404,Yes,"","",""
9405,Yes,"","",""
9406,Yes,"","",""
9407,Yes,"","",""
9408,Yes,"","",""
9409,Yes,"","",""
9410,Yes,"","",""
9411,Yes,"","",""
9412,Yes,"","",""
9413,Yes,"","",""
9414,Yes,"","",""
9415,Yes,"","",""
9416,Yes,"","",""
9417,Yes,"","",""
9418,Yes,"","",""
9419,Yes,"","",""
9420,Yes,"","",""
9421,Yes,"","",""
9422,Yes,"","",""
9423,Yes,"","",""
9424,Yes,"","",""
9425,Yes,"","",""
9426,Yes,"","",""
9427,Yes,"","",""
9428,Yes,"","",""
9429,Yes,"","",""
9430,Yes,"","",""
9431,Yes,"","",""
9432,Yes,"","",""
9433,Yes,"","",""
9434,Yes,"","",""
9435,Yes,"","",""
9436,Yes,"","",""
9437,Yes,"","",""
9438,Yes,"","",""
9439,Yes,"","",""
9440,Yes,"","",""
9441,Yes,"","",""
9442,Yes,"","",""
9443,Yes,"","",""
9444,Yes,"","",""
9445,Yes,"","",""
9446,Yes,"","",""
9447,Yes,"","",""
9448,Yes,"","",""
9449,Yes,"","",""
9450,Yes,"","",""
9451,Yes,"","",""
9452,Yes,"","",""
9453,Yes,"","",""
9454,Yes,"","",""
9455,Yes,"","",""
9456,Yes,"","",""
9457,Yes,"","",""
9458,Yes,"","",""
9459,Yes,"","",""
9460,Yes,"","",""
9461,Yes,"","",""
9462,Yes,"","",""
9463,Yes,"","",""
9464,Yes,"","",""
9465,Yes,"","",""
9466,Yes,"","",""
9467,Yes,"","",""
9468,Yes,"","",""
9469,Yes,"","",""
9470,Yes,"","",""
9471,Yes,"","",""
9472,Yes,"","",""
9473,Yes,"","",""
9474,Yes,"","",""
9475,Yes,"","",""
9476,Yes,"","",""
9477,Yes,"","",""
9478,Yes,"","",""
9479,Yes,"","",""
9480,Yes,"","",""
9481,Yes,"","",""
9482,Yes,"","",""
9483,Yes,"","",""
9484,Yes,"","",""
9485,Yes,"","",""
9486,Yes,"","",""
9487,Yes,"","",""
9488,Yes,"","",""
9489,Yes,"","",""
9490,Yes,"","",""
9491,Yes,"","",""
9492,Yes,"","",""
9493,Yes,"","",""
9494,Yes,"","",""
9495,Yes,"","",""
9496,Yes,"","",""
9497,Yes,"","",""
9498,Yes,"","",""
9499,Yes,"","",""
9500,Yes,"","",""
9501,Yes,"","",""
9502,Yes,"","",""
9503,Yes,"","",""
9504,Yes,"","",""
9505,Yes,"","",""
9506,Yes,"","",""
